Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
埼玉上尾メディックス,3,3,25,25,26,,,76,117,43,6,36.8,14.33,14,4,2,28.6,8,2.67,74,8,8,26,16.9,53,31.0,11.0,68.9,2.0,17,PFUブルーキャッツ,0,0,15,19,24,,,58,107,34,5,31.8,11.33,10,1,3,10.0,6,2.00,60,2,7,9,4.2,63,27.0,5.0,46.8,5.0,16
PFUブルーキャッツ,0,0,15,19,24,,,58,107,34,5,31.8,11.33,10,1,3,10.0,6,2.00,60,2,7,9,4.2,63,27.0,5.0,46.8,5.0,16,埼玉上尾メディックス,3,3,25,25,26,,,76,117,43,6,36.8,14.33,14,4,2,28.6,8,2.67,74,8,8,26,16.9,53,31.0,11.0,68.9,2.0,17
日立リヴァーレ,3,2,22,18,25,25,15,105,204,72,9,35.3,14.40,15,6,0,40.0,11,2.20,105,2,3,24,6.9,102,54.0,17.0,61.3,8.0,20,KUROBEアクアフェアリーズ,2,1,25,25,23,23,10,106,195,74,11,37.9,14.80,5,1,0,20.0,10,2.00,106,2,3,30,8.3,101,59.0,17.0,66.8,6.0,20
KUROBEアクアフェアリーズ,2,1,25,25,23,23,10,106,195,74,11,37.9,14.80,5,1,0,20.0,10,2.00,106,2,3,30,8.3,101,59.0,17.0,66.8,6.0,20,日立リヴァーレ,3,2,22,18,25,25,15,105,204,72,9,35.3,14.40,15,6,0,40.0,11,2.20,105,2,3,24,6.9,102,54.0,17.0,61.3,8.0,20
JTマーヴェラス,2,1,19,25,25,23,13,105,164,64,13,39.0,12.80,14,4,1,28.6,11,2.20,106,3,8,31,8.3,96,19.0,50.0,45.8,4.0,27,トヨタ車体クインシーズ,3,2,25,20,20,25,15,105,174,67,13,38.5,13.40,26,9,1,34.6,10,2.00,104,3,7,27,7.7,96,18.0,47.0,43.2,7.0,25
トヨタ車体クインシーズ,3,2,25,20,20,25,15,105,174,67,13,38.5,13.40,26,9,1,34.6,10,2.00,104,3,7,27,7.7,96,18.0,47.0,43.2,7.0,25,JTマーヴェラス,2,1,19,25,25,23,13,105,164,64,13,39.0,12.80,14,4,1,28.6,11,2.20,106,3,8,31,8.3,96,19.0,50.0,45.8,4.0,27
デンソーエアリービーズ,3,3,25,25,25,,,75,122,45,10,36.9,15.00,6,1,1,16.7,6,2.00,73,4,3,25,13.0,61,26.0,18.0,57.4,5.0,20,埼玉上尾メディックス,0,0,21,22,23,,,66,118,43,13,36.4,14.33,14,5,3,35.7,3,1.00,68,2,6,16,6.6,69,28.0,13.0,50.0,1.0,18
埼玉上尾メディックス,0,0,21,22,23,,,66,118,43,13,36.4,14.33,14,5,3,35.7,3,1.00,68,2,6,16,6.6,69,28.0,13.0,50.0,1.0,18,デンソーエアリービーズ,3,3,25,25,25,,,75,122,45,10,36.9,15.00,6,1,1,16.7,6,2.00,73,4,3,25,13.0,61,26.0,18.0,57.4,5.0,20
トヨタ車体クインシーズ,3,3,25,25,25,,,75,118,39,6,33.1,13.00,18,8,1,44.4,10,3.33,73,5,6,20,11.6,47,21.0,10.0,55.3,5.0,21,NECレッドロケッツ,0,0,17,20,18,,,55,121,32,5,26.4,10.67,14,1,2,7.1,5,1.67,57,1,10,16,4.4,67,36.0,11.0,61.9,6.0,17
NECレッドロケッツ,0,0,17,20,18,,,55,121,32,5,26.4,10.67,14,1,2,7.1,5,1.67,57,1,10,16,4.4,67,36.0,11.0,61.9,6.0,17,トヨタ車体クインシーズ,3,3,25,25,25,,,75,118,39,6,33.1,13.00,18,8,1,44.4,10,3.33,73,5,6,20,11.6,47,21.0,10.0,55.3,5.0,21
PFUブルーキャッツ,0,0,18,19,28,,,65,129,42,10,32.6,14.00,14,3,3,21.4,6,2.00,67,3,5,13,7.5,73,28.0,22.0,53.4,5.0,14,KUROBEアクアフェアリーズ,3,3,25,25,30,,,80,118,52,5,44.1,17.33,3,0,0,0.0,7,2.33,78,1,4,23,7.4,61,30.0,16.0,62.3,5.0,20
KUROBEアクアフェアリーズ,3,3,25,25,30,,,80,118,52,5,44.1,17.33,3,0,0,0.0,7,2.33,78,1,4,23,7.4,61,30.0,16.0,62.3,5.0,20,PFUブルーキャッツ,0,0,18,19,28,,,65,129,42,10,32.6,14.00,14,3,3,21.4,6,2.00,67,3,5,13,7.5,73,28.0,22.0,53.4,5.0,14
東レアローズ,3,3,25,16,25,25,,91,175,67,7,38.3,16.75,17,6,0,35.3,10,2.50,90,3,4,31,10.8,83,43.0,19.0,63.3,2.0,11,岡山シーガルズ,1,0,14,25,23,22,,84,180,64,4,35.6,16.00,4,0,0,0.0,4,1.00,85,3,1,21,9.4,86,39.0,16.0,54.7,6.0,13
岡山シーガルズ,1,0,14,25,23,22,,84,180,64,4,35.6,16.00,4,0,0,0.0,4,1.00,85,3,1,21,9.4,86,39.0,16.0,54.7,6.0,13,東レアローズ,3,3,25,16,25,25,,91,175,67,7,38.3,16.75,17,6,0,35.3,10,2.50,90,3,4,31,10.8,83,43.0,19.0,63.3,2.0,11
JTマーヴェラス,3,2,25,21,14,25,15,100,199,71,13,35.7,14.20,27,8,2,29.6,8,1.60,99,6,4,44,16.2,94,49.0,17.0,61.2,4.0,15,久光製薬スプリングス,2,1,20,25,25,19,10,99,179,66,6,36.9,13.20,12,3,2,25.0,12,2.40,100,0,6,28,5.5,91,39.0,8.0,47.3,3.0,21
久光製薬スプリングス,2,1,20,25,25,19,10,99,179,66,6,36.9,13.20,12,3,2,25.0,12,2.40,100,0,6,28,5.5,91,39.0,8.0,47.3,3.0,21,JTマーヴェラス,3,2,25,21,14,25,15,100,199,71,13,35.7,14.20,27,8,2,29.6,8,1.60,99,6,4,44,16.2,94,49.0,17.0,61.2,4.0,15
デンソーエアリービーズ,3,3,21,25,26,25,,97,156,61,10,39.1,15.25,10,2,1,20.0,12,3.00,96,2,9,20,4.9,73,26.0,20.0,49.3,4.0,22,日立リヴァーレ,1,0,25,19,24,16,,84,163,53,6,32.5,13.25,6,1,1,16.7,6,1.50,85,2,12,25,6.2,86,39.0,26.0,60.5,4.0,23
日立リヴァーレ,1,0,25,19,24,16,,84,163,53,6,32.5,13.25,6,1,1,16.7,6,1.50,85,2,12,25,6.2,86,39.0,26.0,60.5,4.0,23,デンソーエアリービーズ,3,3,21,25,26,25,,97,156,61,10,39.1,15.25,10,2,1,20.0,12,3.00,96,2,9,20,4.9,73,26.0,20.0,49.3,4.0,22
トヨタ車体クインシーズ,3,3,20,25,25,25,,95,170,69,13,40.6,17.25,25,8,5,32.0,9,2.25,94,4,5,26,9.8,82,40.0,17.0,59.1,5.0,13,KUROBEアクアフェアリーズ,1,0,25,17,21,21,,84,154,55,9,35.7,13.75,4,0,1,0.0,3,0.75,85,3,3,25,10.0,88,45.0,17.0,60.8,1.0,23
KUROBEアクアフェアリーズ,1,0,25,17,21,21,,84,154,55,9,35.7,13.75,4,0,1,0.0,3,0.75,85,3,3,25,10.0,88,45.0,17.0,60.8,1.0,23,トヨタ車体クインシーズ,3,3,20,25,25,25,,95,170,69,13,40.6,17.25,25,8,5,32.0,9,2.25,94,4,5,26,9.8,82,40.0,17.0,59.1,5.0,13
PFUブルーキャッツ,0,0,22,20,17,,,59,119,37,9,31.1,12.33,11,0,1,0.0,2,0.67,60,0,3,11,3.3,64,16.0,23.0,43.0,8.0,20,NECレッドロケッツ,3,3,25,25,25,,,75,129,47,9,36.4,15.67,10,2,1,20.0,7,2.33,74,1,9,25,6.8,57,28.0,18.0,64.9,2.0,20
NECレッドロケッツ,3,3,25,25,25,,,75,129,47,9,36.4,15.67,10,2,1,20.0,7,2.33,74,1,9,25,6.8,57,28.0,18.0,64.9,2.0,20,PFUブルーキャッツ,0,0,22,20,17,,,59,119,37,9,31.1,12.33,11,0,1,0.0,2,0.67,60,0,3,11,3.3,64,16.0,23.0,43.0,8.0,20
埼玉上尾メディックス,0,0,20,21,21,,,62,130,36,9,27.7,12.00,8,2,1,25.0,4,1.33,64,2,7,11,4.7,62,20.0,11.0,41.1,3.0,20,久光製薬スプリングス,3,3,25,25,25,,,75,126,41,10,32.5,13.67,3,0,0,0.0,10,3.33,73,5,9,31,14.4,57,25.0,21.0,62.3,1.0,19
久光製薬スプリングス,3,3,25,25,25,,,75,126,41,10,32.5,13.67,3,0,0,0.0,10,3.33,73,5,9,31,14.4,57,25.0,21.0,62.3,1.0,19,埼玉上尾メディックス,0,0,20,21,21,,,62,130,36,9,27.7,12.00,8,2,1,25.0,4,1.33,64,2,7,11,4.7,62,20.0,11.0,41.1,3.0,20
岡山シーガルズ,3,2,21,25,25,18,15,104,235,66,12,28.1,13.20,4,0,1,0.0,7,1.40,104,5,3,37,13.0,88,55.0,10.0,68.2,2.0,26,PFUブルーキャッツ,2,1,25,19,17,25,12,98,218,68,11,31.2,13.60,21,5,3,23.8,10,2.00,98,3,9,23,6.6,100,40.0,23.0,51.5,6.0,17
PFUブルーキャッツ,2,1,25,19,17,25,12,98,218,68,11,31.2,13.60,21,5,3,23.8,10,2.00,98,3,9,23,6.6,100,40.0,23.0,51.5,6.0,17,岡山シーガルズ,3,2,21,25,25,18,15,104,235,66,12,28.1,13.20,4,0,1,0.0,7,1.40,104,5,3,37,13.0,88,55.0,10.0,68.2,2.0,26
KUROBEアクアフェアリーズ,0,0,17,21,23,,,61,99,40,4,40.4,13.33,3,1,1,33.3,4,1.33,63,0,5,18,5.2,56,28.0,15.0,63.4,4.0,17,NECレッドロケッツ,3,3,25,25,25,,,75,105,48,1,45.7,16.00,10,3,0,30.0,9,3.00,73,5,13,13,6.8,58,30.0,10.0,60.3,3.0,13
NECレッドロケッツ,3,3,25,25,25,,,75,105,48,1,45.7,16.00,10,3,0,30.0,9,3.00,73,5,13,13,6.8,58,30.0,10.0,60.3,3.0,13,KUROBEアクアフェアリーズ,0,0,17,21,23,,,61,99,40,4,40.4,13.33,3,1,1,33.3,4,1.33,63,0,5,18,5.2,56,28.0,15.0,63.4,4.0,17
JTマーヴェラス,3,3,16,25,25,28,,94,158,59,11,37.3,14.75,22,8,4,36.4,8,2.00,93,6,8,27,11.6,86,34.0,25.0,54.1,4.0,21,東レアローズ,1,0,25,17,19,26,,87,151,51,17,33.8,12.75,20,5,2,25.0,11,2.75,88,2,2,25,8.8,82,35.0,17.0,53.0,2.0,23
東レアローズ,1,0,25,17,19,26,,87,151,51,17,33.8,12.75,20,5,2,25.0,11,2.75,88,2,2,25,8.8,82,35.0,17.0,53.0,2.0,23,JTマーヴェラス,3,3,16,25,25,28,,94,158,59,11,37.3,14.75,22,8,4,36.4,8,2.00,93,6,8,27,11.6,86,34.0,25.0,54.1,4.0,21
トヨタ車体クインシーズ,3,3,29,25,25,29,,108,154,64,16,41.6,16.00,26,12,4,46.2,9,2.25,107,6,9,23,8.9,81,30.0,36.0,59.3,7.0,29,日立リヴァーレ,1,0,31,21,15,27,,94,161,49,17,30.4,12.25,9,2,3,22.2,4,1.00,95,9,9,15,11.1,96,37.0,36.0,57.3,3.0,32
日立リヴァーレ,1,0,31,21,15,27,,94,161,49,17,30.4,12.25,9,2,3,22.2,4,1.00,95,9,9,15,11.1,96,37.0,36.0,57.3,3.0,32,トヨタ車体クインシーズ,3,3,29,25,25,29,,108,154,64,16,41.6,16.00,26,12,4,46.2,9,2.25,107,6,9,23,8.9,81,30.0,36.0,59.3,7.0,29
NECレッドロケッツ,3,3,20,25,25,25,,95,160,58,10,36.2,14.50,19,7,3,36.8,10,2.50,94,3,9,27,8.0,81,48.0,13.0,67.3,1.0,24,PFUブルーキャッツ,1,0,25,18,21,23,,87,167,60,13,35.9,15.00,25,10,2,40.0,7,1.75,88,0,7,20,3.7,85,40.0,18.0,57.6,4.0,20
PFUブルーキャッツ,1,0,25,18,21,23,,87,167,60,13,35.9,15.00,25,10,2,40.0,7,1.75,88,0,7,20,3.7,85,40.0,18.0,57.6,4.0,20,NECレッドロケッツ,3,3,20,25,25,25,,95,160,58,10,36.2,14.50,19,7,3,36.8,10,2.50,94,3,9,27,8.0,81,48.0,13.0,67.3,1.0,24
KUROBEアクアフェアリーズ,0,0,17,23,19,,,59,130,35,12,26.9,11.67,5,2,2,40.0,7,2.33,61,2,1,10,7.0,65,31.0,18.0,61.5,3.0,15,デンソーエアリービーズ,3,3,25,25,25,,,75,132,48,6,36.4,16.00,10,3,2,30.0,9,3.00,73,2,7,16,5.8,59,29.0,20.0,66.1,2.0,16
デンソーエアリービーズ,3,3,25,25,25,,,75,132,48,6,36.4,16.00,10,3,2,30.0,9,3.00,73,2,7,16,5.8,59,29.0,20.0,66.1,2.0,16,KUROBEアクアフェアリーズ,0,0,17,23,19,,,59,130,35,12,26.9,11.67,5,2,2,40.0,7,2.33,61,2,1,10,7.0,65,31.0,18.0,61.5,3.0,15
JTマーヴェラス,2,1,18,28,21,25,11,103,190,60,8,31.6,12.00,22,4,1,18.2,8,1.60,103,2,11,31,6.8,97,39.0,24.0,52.6,1.0,33,日立リヴァーレ,3,2,25,26,25,21,15,112,200,78,14,39.0,15.60,16,6,3,37.5,11,2.20,112,3,14,33,6.9,89,42.0,16.0,56.2,5.0,20
日立リヴァーレ,3,2,25,26,25,21,15,112,200,78,14,39.0,15.60,16,6,3,37.5,11,2.20,112,3,14,33,6.9,89,42.0,16.0,56.2,5.0,20,JTマーヴェラス,2,1,18,28,21,25,11,103,190,60,8,31.6,12.00,22,4,1,18.2,8,1.60,103,2,11,31,6.8,97,39.0,24.0,52.6,1.0,33
トヨタ車体クインシーズ,1,0,22,25,20,24,,91,137,65,11,47.4,16.25,26,12,3,46.2,6,1.50,92,6,2,31,14.4,87,46.0,21.0,64.9,1.0,14,東レアローズ,3,3,25,16,25,26,,92,148,64,9,43.2,16.00,19,7,2,36.8,11,2.75,91,3,3,18,7.4,88,34.0,19.0,49.4,2.0,14
東レアローズ,3,3,25,16,25,26,,92,148,64,9,43.2,16.00,19,7,2,36.8,11,2.75,91,3,3,18,7.4,88,34.0,19.0,49.4,2.0,14,トヨタ車体クインシーズ,1,0,22,25,20,24,,91,137,65,11,47.4,16.25,26,12,3,46.2,6,1.50,92,6,2,31,14.4,87,46.0,21.0,64.9,1.0,14
NECレッドロケッツ,2,1,25,15,25,16,9,90,170,57,11,33.5,11.40,22,7,3,31.8,3,0.60,90,8,14,28,12.8,95,34.0,24.0,48.4,4.0,22,東レアローズ,3,2,23,25,14,25,15,102,164,59,14,36.0,11.80,19,4,3,21.1,9,1.80,102,5,5,37,12.7,75,23.0,24.0,46.7,3.0,29
東レアローズ,3,2,23,25,14,25,15,102,164,59,14,36.0,11.80,19,4,3,21.1,9,1.80,102,5,5,37,12.7,75,23.0,24.0,46.7,3.0,29,NECレッドロケッツ,2,1,25,15,25,16,9,90,170,57,11,33.5,11.40,22,7,3,31.8,3,0.60,90,8,14,28,12.8,95,34.0,24.0,48.4,4.0,22
トヨタ車体クインシーズ,3,3,25,25,17,25,,92,170,65,13,38.2,16.25,25,13,3,52.0,6,1.50,91,4,4,27,10.7,82,48.0,15.0,67.7,0.0,17,デンソーエアリービーズ,1,0,21,22,25,20,,88,171,56,12,32.7,14.00,8,2,2,25.0,10,2.50,89,5,5,16,8.7,87,44.0,13.0,58.0,0.0,17
デンソーエアリービーズ,1,0,21,22,25,20,,88,171,56,12,32.7,14.00,8,2,2,25.0,10,2.50,89,5,5,16,8.7,87,44.0,13.0,58.0,0.0,17,トヨタ車体クインシーズ,3,3,25,25,17,25,,92,170,65,13,38.2,16.25,25,13,3,52.0,6,1.50,91,4,4,27,10.7,82,48.0,15.0,67.7,0.0,17
PFUブルーキャッツ,1,0,25,24,16,12,,77,140,45,7,32.1,11.25,18,7,3,38.9,4,1.00,78,5,10,15,8.0,87,26.0,29.0,46.6,4.0,23,JTマーヴェラス,3,3,19,26,25,25,,95,165,63,12,38.2,15.75,26,11,4,42.3,6,1.50,94,5,6,30,11.7,67,30.0,18.0,58.2,5.0,21
JTマーヴェラス,3,3,19,26,25,25,,95,165,63,12,38.2,15.75,26,11,4,42.3,6,1.50,94,5,6,30,11.7,67,30.0,18.0,58.2,5.0,21,PFUブルーキャッツ,1,0,25,24,16,12,,77,140,45,7,32.1,11.25,18,7,3,38.9,4,1.00,78,5,10,15,8.0,87,26.0,29.0,46.6,4.0,23
岡山シーガルズ,2,1,27,25,19,16,9,96,213,63,10,29.6,12.60,2,0,1,0.0,8,1.60,97,3,2,30,10.3,95,37.0,17.0,47.9,7.0,22,埼玉上尾メディックス,3,2,25,18,25,25,15,108,218,72,6,33.0,14.40,24,8,1,33.3,11,2.20,107,6,12,41,12.4,94,44.0,21.0,58.0,4.0,19
埼玉上尾メディックス,3,2,25,18,25,25,15,108,218,72,6,33.0,14.40,24,8,1,33.3,11,2.20,107,6,12,41,12.4,94,44.0,21.0,58.0,4.0,19,岡山シーガルズ,2,1,27,25,19,16,9,96,213,63,10,29.6,12.60,2,0,1,0.0,8,1.60,97,3,2,30,10.3,95,37.0,17.0,47.9,7.0,22
NECレッドロケッツ,0,0,17,22,21,,,60,122,40,3,32.8,13.33,10,4,2,40.0,6,2.00,61,3,10,16,7.4,69,14.0,29.0,41.3,2.0,12,久光製薬スプリングス,3,3,25,25,25,,,75,121,42,7,34.7,14.00,4,1,1,25.0,11,3.67,74,6,3,22,14.5,50,12.0,20.0,44.0,2.0,15
久光製薬スプリングス,3,3,25,25,25,,,75,121,42,7,34.7,14.00,4,1,1,25.0,11,3.67,74,6,3,22,14.5,50,12.0,20.0,44.0,2.0,15,NECレッドロケッツ,0,0,17,22,21,,,60,122,40,3,32.8,13.33,10,4,2,40.0,6,2.00,61,3,10,16,7.4,69,14.0,29.0,41.3,2.0,12
デンソーエアリービーズ,3,3,26,20,25,26,,97,183,67,13,36.6,16.75,14,4,1,28.6,8,2.00,96,6,3,25,12.0,89,41.0,22.0,58.4,1.0,16,KUROBEアクアフェアリーズ,1,0,24,25,17,24,,90,170,61,10,35.9,15.25,7,1,0,14.3,8,2.00,91,4,2,22,9.9,91,35.0,27.0,53.3,4.0,17
KUROBEアクアフェアリーズ,1,0,24,25,17,24,,90,170,61,10,35.9,15.25,7,1,0,14.3,8,2.00,91,4,2,22,9.9,91,35.0,27.0,53.3,4.0,17,デンソーエアリービーズ,3,3,26,20,25,26,,97,183,67,13,36.6,16.75,14,4,1,28.6,8,2.00,96,6,3,25,12.0,89,41.0,22.0,58.4,1.0,16
岡山シーガルズ,2,1,25,20,18,25,10,98,179,62,5,34.6,12.40,1,0,0,0.0,10,2.00,99,6,5,23,10.6,92,38.0,24.0,54.3,2.0,20,日立リヴァーレ,3,2,17,25,25,21,15,103,196,78,12,39.8,15.60,5,2,1,40.0,8,1.60,102,5,8,30,10.3,92,42.0,27.0,60.3,0.0,12
日立リヴァーレ,3,2,17,25,25,21,15,103,196,78,12,39.8,15.60,5,2,1,40.0,8,1.60,102,5,8,30,10.3,92,42.0,27.0,60.3,0.0,12,岡山シーガルズ,2,1,25,20,18,25,10,98,179,62,5,34.6,12.40,1,0,0,0.0,10,2.00,99,6,5,23,10.6,92,38.0,24.0,54.3,2.0,20
NECレッドロケッツ,2,1,22,25,18,25,16,106,172,68,8,39.5,13.60,20,4,3,20.0,15,3.00,107,3,10,20,5.1,97,33.0,33.0,51.0,2.0,20,JTマーヴェラス,3,2,25,18,25,22,18,108,174,78,8,44.8,15.60,29,17,3,58.6,7,1.40,107,3,9,29,7.5,97,45.0,29.0,61.3,3.0,20
JTマーヴェラス,3,2,25,18,25,22,18,108,174,78,8,44.8,15.60,29,17,3,58.6,7,1.40,107,3,9,29,7.5,97,45.0,29.0,61.3,3.0,20,NECレッドロケッツ,2,1,22,25,18,25,16,106,172,68,8,39.5,13.60,20,4,3,20.0,15,3.00,107,3,10,20,5.1,97,33.0,33.0,51.0,2.0,20
日立リヴァーレ,3,2,28,25,19,20,17,109,260,82,11,31.5,16.40,17,5,0,29.4,6,1.20,109,7,10,38,12.8,108,65.0,30.0,74.1,11.0,14,岡山シーガルズ,2,1,26,20,25,25,15,111,229,67,6,29.3,13.40,2,0,0,0.0,11,2.20,111,1,3,13,3.2,97,44.0,15.0,53.1,5.0,32
岡山シーガルズ,2,1,26,20,25,25,15,111,229,67,6,29.3,13.40,2,0,0,0.0,11,2.20,111,1,3,13,3.2,97,44.0,15.0,53.1,5.0,32,日立リヴァーレ,3,2,28,25,19,20,17,109,260,82,11,31.5,16.40,17,5,0,29.4,6,1.20,109,7,10,38,12.8,108,65.0,30.0,74.1,11.0,14
埼玉上尾メディックス,0,0,20,20,18,,,58,121,43,5,35.5,14.33,11,4,4,36.4,7,2.33,60,1,6,23,8.8,69,19.0,17.0,39.9,3.0,7,トヨタ車体クインシーズ,3,3,25,25,25,,,75,116,45,5,38.8,15.00,23,8,5,34.8,12,4.00,73,4,1,33,16.4,53,15.0,15.0,42.5,1.0,14
トヨタ車体クインシーズ,3,3,25,25,25,,,75,116,45,5,38.8,15.00,23,8,5,34.8,12,4.00,73,4,1,33,16.4,53,15.0,15.0,42.5,1.0,14,埼玉上尾メディックス,0,0,20,20,18,,,58,121,43,5,35.5,14.33,11,4,4,36.4,7,2.33,60,1,6,23,8.8,69,19.0,17.0,39.9,3.0,7
東レアローズ,0,0,20,21,35,,,76,136,53,7,39.0,17.67,19,2,0,10.5,7,2.33,77,2,7,21,7.1,78,31.0,21.0,53.2,2.0,14,デンソーエアリービーズ,3,3,25,25,37,,,87,134,57,5,42.5,19.00,12,3,1,25.0,13,4.33,86,1,8,25,6.1,69,32.0,15.0,57.2,1.0,16
デンソーエアリービーズ,3,3,25,25,37,,,87,134,57,5,42.5,19.00,12,3,1,25.0,13,4.33,86,1,8,25,6.1,69,32.0,15.0,57.2,1.0,16,東レアローズ,0,0,20,21,35,,,76,136,53,7,39.0,17.67,19,2,0,10.5,7,2.33,77,2,7,21,7.1,78,31.0,21.0,53.2,2.0,14
久光製薬スプリングス,3,3,25,20,25,25,,95,142,66,8,46.5,16.50,5,1,1,20.0,11,2.75,94,1,6,24,5.9,75,49.0,10.0,72.0,2.0,17,PFUブルーキャッツ,1,0,23,25,20,13,,81,137,52,8,38.0,13.00,8,3,2,37.5,8,2.00,82,5,6,16,9.1,87,44.0,19.0,61.5,3.0,16
PFUブルーキャッツ,1,0,23,25,20,13,,81,137,52,8,38.0,13.00,8,3,2,37.5,8,2.00,82,5,6,16,9.1,87,44.0,19.0,61.5,3.0,16,久光製薬スプリングス,3,3,25,20,25,25,,95,142,66,8,46.5,16.50,5,1,1,20.0,11,2.75,94,1,6,24,5.9,75,49.0,10.0,72.0,2.0,17
NECレッドロケッツ,3,3,25,25,21,25,,96,178,61,5,34.3,15.25,13,6,0,46.2,16,4.00,95,6,9,28,11.3,79,38.0,18.0,59.5,2.0,13,岡山シーガルズ,1,0,21,19,25,15,,80,175,59,7,33.7,14.75,5,0,0,0.0,5,1.25,81,0,2,23,6.5,84,32.0,20.0,50.0,4.0,16
